	Z	Ion	Electron	Level	N	L	2S+1	2J+1	Energy	Potential	Configuration
4020	14	104	2	36	5	0	1	1	2.34506836e+03	2.43800000e+03	1s1.5s1.1S_0
4021	14	104	2	37	5	2	3	3	2.34557739e+03	2.43800000e+03	1s1.5d1.3D_1
4022	14	104	2	38	5	2	3	5	2.34557739e+03	2.43800000e+03	1s1.5d1.3D_2
4023	14	104	2	39	5	2	3	7	2.34559961e+03	2.43800000e+03	1s1.5d1.3D_3
4024	14	104	2	40	5	2	1	5	2.34561987e+03	2.43800000e+03	1s1.5d1.1D_2
4025	14	104	2	41	5	3	3	5	2.34563306e+03	2.43800000e+03	1s1.5f1.3F_2
4026	14	104	2	42	5	3	3	7	2.34563306e+03	2.43800000e+03	1s1.5f1.3F_3
4027	14	104	2	43	5	3	3	9	2.34563306e+03	2.43800000e+03	1s1.5f1.3F_4
4028	14	104	2	44	5	3	1	7	2.34563306e+03	2.43800000e+03	1s1.5f1.1F_3
4029	14	104	2	45	5	4	1	9	2.34564478e+03	2.43800000e+03	1s1.5g1.1G_4
4030	14	104	2	46	5	4	3	11	2.34564478e+03	2.43800000e+03	1s1.5g1.3G_5
4031	14	104	2	47	5	4	3	9	2.34564478e+03	2.43800000e+03	1s1.5g1.3G_4
4032	14	104	2	48	5	4	3	7	2.34564478e+03	2.43800000e+03	1s1.5g1.3G_3
4033	14	104	2	49	5	1	1	3	2.34570996e+03	2.43800000e+03	1s1.5p1.1P_1
4034	14	104	2	50	12	0	1	2	2.41932007e+03	2.43762012e+03	sprlevls
4035	14	104	2	51	12	0	3	2	2.41932007e+03	2.43762012e+03	sprlevlt
4036	14	104	2	52	2	0	1	1	3.81146997e+03	2.43762012e+03	1s0.2s2.1S
4037	14	104	2	53	2	1	1	3	3.83716992e+03	2.43762012e+03	1s0.2s1.2p1.1P
4038	14	104	2	54	2	1	3	9	3.81607007e+03	2.43762012e+03	1s0.2s1.2p1.3P
4039	14	104	2	55	2	0	1	1	3.85669995e+03	2.43762012e+03	1s0.2p2.1S
4040	14	104	2	56	2	2	1	5	3.83466992e+03	2.43762012e+03	1s0.2p2.1D
4041	14	104	2	57	2	1	3	9	3.82835010e+03	2.43762012e+03	1s0.2p2.3P
4042	14	104	2	58	1	2	2	2	2.43762012e+03	2.43762012e+03	continuum
