	Z	Ion	Electron	Level	N	L	2S+1	2J+1	Energy	Potential	Configuration
10406	26	331	21	28	3	3	4	4	5.489270e+01	9.900000e+01	3p5.3d4.4F_3/2#2
10407	26	331	21	29	3	3	4	4	6.877780e+01	9.900000e+01	3p5.3d4.4F_3/2#3
10408	26	331	21	30	3	2	4	2	7.674550e+01	9.900000e+01	3p5.3d4.4D_1/2
10409	26	331	21	31	3	2	4	4	7.684090e+01	9.900000e+01	3p5.3d4.4D_3/2
10410	26	331	21	32	3	2	6	4	7.137520e+02	9.900000e+01	2p5.3s2.3p6.3d4.6D_3/2
10411	26	331	21	33	3	2	6	2	7.144380e+02	9.900000e+01	2p5.3s2.3p6.3d4.6D_1/2
10412	26	331	21	34	3	1	6	4	7.158720e+02	9.900000e+01	2p5.3s2.3p6.3d4.6P_3/2
10413	26	331	21	35	3	2	4	2	7.163530e+02	9.900000e+01	2p5.3s2.3p6.3d4.4D_1/2
10414	26	331	21	36	3	3	4	4	7.163870e+02	9.900000e+01	2p5.3s2.3p6.3d4.4F_3/2
10415	26	331	21	37	3	3	4	4	7.168180e+02	9.900000e+01	2p5.3s2.3p6.3d4.4F_3/2#2
10416	26	331	21	38	3	2	4	2	7.206630e+02	9.900000e+01	2p5.3s2.3p6.3d4.4D_1/2#2
10417	26	331	21	39	3	2	4	4	7.208150e+02	9.900000e+01	2p5.3s2.3p6.3d4.4D_3/2
10418	26	331	21	40	3	1	4	2	7.213270e+02	9.900000e+01	2p5.3s2.3p6.3d4.4P_1/2
10419	26	331	21	41	3	1	4	4	7.218870e+02	9.900000e+01	2p5.3s2.3p6.3d4.4P_3/2
10420	26	331	21	42	3	3	4	4	7.226480e+02	9.900000e+01	2p5.3s2.3p6.3d4.4F_3/2#3
10421	26	331	21	43	3	3	4	4	7.237880e+02	9.900000e+01	2p5.3s2.3p6.3d4.4F_3/2#4
10422	26	331	21	44	3	1	2	2	7.261910e+02	9.900000e+01	2p5.3s2.3p6.3d4.2P_1/2
10423	26	331	21	45	3	2	4	4	7.289770e+02	9.900000e+01	2p5.3s2.3p6.3d4.4D_3/2#2
10424	26	331	21	46	3	2	2	4	7.291860e+02	9.900000e+01	2p5.3s2.3p6.3d4.2D_3/2
10425	26	331	21	47	3	2	4	2	7.292270e+02	9.900000e+01	2p5.3s2.3p6.3d4.4D_1/2#3
10426	26	331	21	48	3	1	4	4	7.303720e+02	9.900000e+01	2p5.3s2.3p6.3d4.4P_3/2#2
10427	26	331	21	49	3	1	4	2	7.313340e+02	9.900000e+01	2p5.3s2.3p6.3d4.4P_1/2#2
10428	26	331	21	50	3	1	4	4	7.331520e+02	9.900000e+01	2p5.3s2.3p6.3d4.4P_3/2#3
10429	26	331	21	51	3	2	4	2	7.338190e+02	9.900000e+01	2p5.3s2.3p6.3d4.4D_1/2#4
10430	26	331	21	52	3	2	2	4	7.352860e+02	9.900000e+01	2p5.3s2.3p6.3d4.2D_3/2#2
10431	26	331	21	53	3	2	6	2	7.119920e+03	9.900000e+01	1s1.2s2.2p6.3s2.3p6.3d4.6D_1/2
10432	26	331	21	54	3	2	4	2	7.120010e+03	9.900000e+01	1s1.2s2.2p6.3s2.3p6.3d4.4D_1/2
10433	26	331	21	20	12	0	1	5	9.831250e+01	9.900000e+01	superlevel
10434	26	331	21	150	3	0	3	5	9.900000e+01	9.900000e+01	continuum
10435	26	331	21	21	3	2	6	4	4.691170e+01	1.472000e+02	[3p]fake
