	Z	Ion	Electron	Level	N	L	2S+1	2J+1	Energy	Potential	Configuration
14523	26	348	4	96	4	2	3	3	1.570200e+03	1.950000e+03	2s0.2p1.4f1.3D_1
14524	26	348	4	97	4	1	1	3	1.567240e+03	1.950000e+03	2s0.2p1.4d1.1P_1
14525	26	348	4	98	4	2	3	5	1.570740e+03	1.950000e+03	2s0.2p1.4f1.3D_2
14526	26	348	4	99	5	0	3	3	1.657240e+03	1.950000e+03	2s1.5s1.3S_1
14527	26	348	4	100	5	0	1	1	1.659410e+03	1.950000e+03	2s1.5s1.1S_0
14528	26	348	4	101	5	1	3	1	1.661200e+03	1.950000e+03	2s1.5p1.3P_0
14529	26	348	4	102	5	1	3	3	1.662760e+03	1.950000e+03	2s1.5p1.3P_1
14530	26	348	4	103	5	1	3	5	1.662140e+03	1.950000e+03	2s1.5p1.3P_2
14531	26	348	4	104	5	1	1	3	1.662760e+03	1.950000e+03	2s1.5p1.1P_1
14532	26	348	4	105	5	2	3	3	1.662900e+03	1.950000e+03	2s1.5d1.3D_1
14533	26	348	4	106	5	2	3	5	1.664830e+03	1.950000e+03	2s1.5d1.3D_2
14534	26	348	4	107	5	2	3	7	1.665250e+03	1.950000e+03	2s1.5d1.3D_3
14535	26	348	4	108	5	2	1	5	1.669550e+03	1.950000e+03	2s1.5d1.1D_2
14536	26	348	4	109	5	3	3	5	1.666260e+03	1.950000e+03	2s1.5f1.3F_2
14537	26	348	4	110	5	3	3	7	1.666300e+03	1.950000e+03	2s1.5f1.3F_3
14538	26	348	4	111	5	3	3	9	1.666390e+03	1.950000e+03	2s1.5f1.3F_4
14539	26	348	4	112	5	4	3	7	1.666430e+03	1.950000e+03	2s1.5g1.3G_3
14540	26	348	4	113	5	4	3	9	1.666440e+03	1.950000e+03	2s1.5g1.3G_4
14541	26	348	4	114	5	4	3	11	1.666510e+03	1.950000e+03	2s1.5g1.3G_5
14542	26	348	4	115	5	4	1	9	1.666520e+03	1.950000e+03	2s1.5g1.1G_4
14543	26	348	4	116	5	3	1	7	1.666730e+03	1.950000e+03	2s1.5f1.1F_3
14544	26	348	4	117	5	1	3	1	1.707110e+03	1.950000e+03	2s0.2p1.5s1.3P_0
14545	26	348	4	118	5	1	3	3	1.707340e+03	1.950000e+03	2s0.2p1.5s1.3P_1
14546	26	348	4	119	5	2	3	3	1.710220e+03	1.950000e+03	2s0.2p1.5p1.3D_1
14547	26	348	4	120	5	1	3	3	1.711840e+03	1.950000e+03	2s0.2p1.5p1.3P_1
14548	26	348	4	121	5	2	3	5	1.711970e+03	1.950000e+03	2s0.2p1.5p1.3D_2
14549	26	348	4	122	5	1	3	1	1.711990e+03	1.950000e+03	2s0.2p1.5p1.3P_0
14550	26	348	4	123	5	3	3	5	1.713440e+03	1.950000e+03	2s0.2p1.5d1.3F_2
14551	26	348	4	124	5	1	3	5	1.714470e+03	1.950000e+03	2s0.2p1.5d1.3P_2
14552	26	348	4	125	5	3	3	7	1.714650e+03	1.950000e+03	2s0.2p1.5d1.3F_3
14553	26	348	4	126	5	2	3	3	1.714810e+03	1.950000e+03	2s0.2p1.5d1.3D_1
14554	26	348	4	127	5	4	3	7	1.715420e+03	1.950000e+03	2s0.2p1.5f1.3G_3
14555	26	348	4	128	5	5	3	9	1.715520e+03	1.950000e+03	2s0.2p1.5g1.3H_4
14556	26	348	4	129	5	4	3	7	1.715560e+03	1.950000e+03	2s0.2p1.5g1.3G_3
14557	26	348	4	130	5	5	3	11	1.715610e+03	1.950000e+03	2s0.2p1.5g1.3H_5
14558	26	348	4	131	5	3	3	9	1.715630e+03	1.950000e+03	2s0.2p1.5g1.3F_4
14559	26	348	4	132	5	3	3	5	1.715660e+03	1.950000e+03	2s0.2p1.5f1.3F_2
14560	26	348	4	133	5	2	3	7	1.715700e+03	1.950000e+03	2s0.2p1.5f1.3D_3
14561	26	348	4	134	5	4	3	9	1.715730e+03	1.950000e+03	2s0.2p1.5f1.3G_4
14562	26	348	4	135	5	1	3	5	1.723020e+03	1.950000e+03	2s0.2p1.5s1.3P_2
14563	26	348	4	136	5	1	1	3	1.723490e+03	1.950000e+03	2s0.2p1.5s1.1P_1
14564	26	348	4	137	5	1	1	3	1.726640e+03	1.950000e+03	2s0.2p1.5p1.1P_1
14565	26	348	4	138	5	2	1	5	1.726930e+03	1.950000e+03	2s0.2p1.5p1.1D_2
14566	26	348	4	139	5	2	3	7	1.727160e+03	1.950000e+03	2s0.2p1.5p1.3D_3
14567	26	348	4	140	5	0	3	3	1.727380e+03	1.950000e+03	2s0.2p1.5p1.3S_1
14568	26	348	4	141	5	1	3	5	1.728420e+03	1.950000e+03	2s0.2p1.5p1.3P_2
14569	26	348	4	142	5	2	1	5	1.729570e+03	1.950000e+03	2s0.2p1.5d1.1D_2
14570	26	348	4	143	5	3	3	9	1.729610e+03	1.950000e+03	2s0.2p1.5d1.3F_4
14571	26	348	4	144	5	0	1	1	1.729890e+03	1.950000e+03	2s0.2p1.5p1.1S_0
14572	26	348	4	145	5	2	3	7	1.729960e+03	1.950000e+03	2s0.2p1.5d1.3D_3
14573	26	348	4	146	5	1	3	3	1.730360e+03	1.950000e+03	2s0.2p1.5d1.3P_1
14574	26	348	4	147	5	2	3	5	1.730380e+03	1.950000e+03	2s0.2p1.5d1.3D_2
14575	26	348	4	148	5	1	3	1	1.730450e+03	1.950000e+03	2s0.2p1.5d1.3P_0
14576	26	348	4	149	5	3	1	7	1.731160e+03	1.950000e+03	2s0.2p1.5f1.1F_3
14577	26	348	4	150	5	4	1	9	1.731290e+03	1.950000e+03	2s0.2p1.5g1.1G_4
14578	26	348	4	151	5	3	3	9	1.731320e+03	1.950000e+03	2s0.2p1.5f1.3F_4
14579	26	348	4	152	5	3	1	7	1.731370e+03	1.950000e+03	2s0.2p1.5d1.1F_3
14580	26	348	4	153	5	4	3	11	1.731370e+03	1.950000e+03	2s0.2p1.5g1.3G_5
14581	26	348	4	154	5	3	1	7	1.731420e+03	1.950000e+03	2s0.2p1.5g1.1F_3
14582	26	348	4	155	5	4	3	9	1.731490e+03	1.950000e+03	2s0.2p1.5g1.3G_4
14583	26	348	4	156	5	2	1	5	1.731520e+03	1.950000e+03	2s0.2p1.5f1.1D_2
14584	26	348	4	157	5	3	3	7	1.731550e+03	1.950000e+03	2s0.2p1.5f1.3F_3
14585	26	348	4	158	5	5	1	11	1.731580e+03	1.950000e+03	2s0.2p1.5g1.1H_5
14586	26	348	4	159	5	4	3	11	1.731600e+03	1.950000e+03	2s0.2p1.5f1.3G_5
14587	26	348	4	160	5	5	3	13	1.731640e+03	1.950000e+03	2s0.2p1.5g1.3H_6
14588	26	348	4	161	5	1	1	3	1.731670e+03	1.950000e+03	2s0.2p1.5d1.1P_1
14589	26	348	4	162	5	3	3	5	1.731720e+03	1.950000e+03	2s0.2p1.5g1.3F_2
14590	26	348	4	163	5	4	1	9	1.731780e+03	1.950000e+03	2s0.2p1.5f1.1G_4
14591	26	348	4	164	5	3	3	7	1.731800e+03	1.950000e+03	2s0.2p1.5g1.3F_3
14592	26	348	4	165	5	2	3	3	1.731880e+03	1.950000e+03	2s0.2p1.5f1.3D_1
14593	26	348	4	166	5	2	3	5	1.732150e+03	1.950000e+03	2s0.2p1.5f1.3D_2
14594	26	348	4	168	2	1	3	1	6.593800e+03	1.950000e+03	1s1.2s2.2p1.3P_0
14595	26	348	4	169	2	1	3	3	6.595800e+03	1.950000e+03	1s1.2s2.2p1.3P_1
14596	26	348	4	170	2	1	3	5	6.608600e+03	1.950000e+03	1s1.2s2.2p1.3P_2
14597	26	348	4	171	2	1	5	3	6.614800e+03	1.950000e+03	1s1.2s1.2p2.5P_1
14598	26	348	4	172	2	1	5	5	6.622300e+03	1.950000e+03	1s1.2s1.2p2.5P_2
14599	26	348	4	173	2	1	5	7	6.628700e+03	1.950000e+03	1s1.2s1.2p2.5P_3
14600	26	348	4	174	2	1	1	3	6.628700e+03	1.950000e+03	1s1.2s2.2p1.1P_1
14601	26	348	4	175	2	1	3	1	6.658800e+03	1.950000e+03	1s1.2s1.2p2.3P_0
14602	26	348	4	176	2	1	3	3	6.662900e+03	1.950000e+03	1s1.2s1.2p2.3P_1
14603	26	348	4	177	2	2	3	5	6.664300e+03	1.950000e+03	1s1.2s1.2p2.3D_2
14604	26	348	4	178	2	2	3	7	6.668600e+03	1.950000e+03	1s1.2s1.2p2.3D_3
14605	26	348	4	179	2	2	3	3	6.670300e+03	1.950000e+03	1s1.2s1.2p2.3D_1
14606	26	348	4	180	2	1	3	5	6.676200e+03	1.950000e+03	1s1.2s1.2p2.3P_2
14607	26	348	4	181	2	0	3	3	6.685800e+03	1.950000e+03	1s1.2s1.2p2.3S_1
14608	26	348	4	182	2	1	3	1	6.688300e+03	1.950000e+03	1s1.2s1.2p2.3P_0#2
14609	26	348	4	183	2	2	1	5	6.694700e+03	1.950000e+03	1s1.2s1.2p2.1D_2
14610	26	348	4	184	2	1	3	3	6.700500e+03	1.950000e+03	1s1.2s1.2p2.3P_1#2
14611	26	348	4	185	2	0	5	5	6.701600e+03	1.950000e+03	1s1.2p3.5S_2
14612	26	348	4	186	2	1	3	5	6.706500e+03	1.950000e+03	1s1.2s1.2p2.3P_2#2
14613	26	348	4	187	2	1	1	3	6.717700e+03	1.950000e+03	1s1.2s1.2p2.1P_1
14614	26	348	4	188	2	0	1	1	6.726400e+03	1.950000e+03	1s1.2s1.2p2.1S_0
14615	26	348	4	189	2	2	3	3	6.733000e+03	1.950000e+03	1s1.2p3.3D_1
14616	26	348	4	190	2	2	3	5	6.734400e+03	1.950000e+03	1s1.2p3.3D_2
14617	26	348	4	191	2	2	3	7	6.736300e+03	1.950000e+03	1s1.2p3.3D_3
14618	26	348	4	192	2	0	3	3	6.745000e+03	1.950000e+03	1s1.2p3.3S_1
14619	26	348	4	193	2	2	1	5	6.753500e+03	1.950000e+03	1s1.2p3.1D_2
14620	26	348	4	194	2	1	3	1	6.758600e+03	1.950000e+03	1s1.2p3.3P_0
14621	26	348	4	195	2	1	3	3	6.760500e+03	1.950000e+03	1s1.2p3.3P_1
14622	26	348	4	196	2	1	3	5	6.768100e+03	1.950000e+03	1s1.2p3.3P_2
14623	26	348	4	197	2	1	1	3	6.783400e+03	1.950000e+03	1s1.2p3.1P_1
14624	26	348	4	198	2	0	1	2	8.550240e+03	8.550240e+03	superlevel_[K]
14625	26	348	4	167	12	0	1	2	1.936460e+03	1.950000e+03	superlevel
14626	26	348	4	199	2	0	2	2	1.950000e+03	1.950000e+03	continuum
